Id,FIPS_County,Title,Description,Start_Date,End_Date,End_Date_Known,Post_Date,Level,FIPS_State,State,State_Abbr,County,IsPositive,Agriculture,Business_And_Industry,Energy,Fire,Plants_And_Wildlife,Relief_Response_And_Restrictions,Society_And_Public_Health,Tourism_And_Recreation,Water_Supply_And_Quality,Total,Impact Source
57006,6093,Habitat flooded for birds migrating through the Sacramento Valley in California,"Lengthy drought in the Sacramento Valley prompted concerns ahead of the annual bird migration because just 60,000 acres were expected to be flooded rather than the usual 270,000 acres of habitat. Disease and food depletion were expected to be problems for the birds. 
""The Department of Water Resources provided a large sum of money to run drought relief programs for water birds,"" according to a California Rice Commission wildlife programs manager. ""We were able to put out 50,000 acres of flooded habitat and that includes rivers and wetlands.""
KCRA-TV NBC 3 Sacramento (Calif.), Feb 4, 2022",2/4/2022,3/6/2022,estimated,2/16/2022,County,6,California,CA,Siskiyou County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57006
57006,6101,Habitat flooded for birds migrating through the Sacramento Valley in California,"Lengthy drought in the Sacramento Valley prompted concerns ahead of the annual bird migration because just 60,000 acres were expected to be flooded rather than the usual 270,000 acres of habitat. Disease and food depletion were expected to be problems for the birds. 
""The Department of Water Resources provided a large sum of money to run drought relief programs for water birds,"" according to a California Rice Commission wildlife programs manager. ""We were able to put out 50,000 acres of flooded habitat and that includes rivers and wetlands.""
KCRA-TV NBC 3 Sacramento (Calif.), Feb 4, 2022",2/4/2022,3/6/2022,estimated,2/16/2022,County,6,California,CA,Sutter County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57006
57006,6103,Habitat flooded for birds migrating through the Sacramento Valley in California,"Lengthy drought in the Sacramento Valley prompted concerns ahead of the annual bird migration because just 60,000 acres were expected to be flooded rather than the usual 270,000 acres of habitat. Disease and food depletion were expected to be problems for the birds. 
""The Department of Water Resources provided a large sum of money to run drought relief programs for water birds,"" according to a California Rice Commission wildlife programs manager. ""We were able to put out 50,000 acres of flooded habitat and that includes rivers and wetlands.""
KCRA-TV NBC 3 Sacramento (Calif.), Feb 4, 2022",2/4/2022,3/6/2022,estimated,2/16/2022,County,6,California,CA,Tehama County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57006
57006,6113,Habitat flooded for birds migrating through the Sacramento Valley in California,"Lengthy drought in the Sacramento Valley prompted concerns ahead of the annual bird migration because just 60,000 acres were expected to be flooded rather than the usual 270,000 acres of habitat. Disease and food depletion were expected to be problems for the birds. 
""The Department of Water Resources provided a large sum of money to run drought relief programs for water birds,"" according to a California Rice Commission wildlife programs manager. ""We were able to put out 50,000 acres of flooded habitat and that includes rivers and wetlands.""
KCRA-TV NBC 3 Sacramento (Calif.), Feb 4, 2022",2/4/2022,3/6/2022,estimated,2/16/2022,County,6,California,CA,Yolo County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57006
57006,6115,Habitat flooded for birds migrating through the Sacramento Valley in California,"Lengthy drought in the Sacramento Valley prompted concerns ahead of the annual bird migration because just 60,000 acres were expected to be flooded rather than the usual 270,000 acres of habitat. Disease and food depletion were expected to be problems for the birds. 
""The Department of Water Resources provided a large sum of money to run drought relief programs for water birds,"" according to a California Rice Commission wildlife programs manager. ""We were able to put out 50,000 acres of flooded habitat and that includes rivers and wetlands.""
KCRA-TV NBC 3 Sacramento (Calif.), Feb 4, 2022",2/4/2022,3/6/2022,estimated,2/16/2022,County,6,California,CA,Yuba County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57006
57007,6015,"Fishing restrictions extended due to low flows on portions of coastal rivers, streams in Northern California","The California Fish and Game Commission has adopted emergency regulations allowing the California Department of Fish and Wildlife to extend low-flow related fishing restrictions on portions of the Smith, Eel and Russian rivers and a number of other coastal rivers and streams through April 30 if needed to protect runs of salmon and steelhead.
California Department of Fish and Wildlife (Sacramento), Feb 4, 2022",1/31/2022,4/30/2022,reported,2/16/2022,County,6,California,CA,Del Norte County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57007
57007,6023,"Fishing restrictions extended due to low flows on portions of coastal rivers, streams in Northern California","The California Fish and Game Commission has adopted emergency regulations allowing the California Department of Fish and Wildlife to extend low-flow related fishing restrictions on portions of the Smith, Eel and Russian rivers and a number of other coastal rivers and streams through April 30 if needed to protect runs of salmon and steelhead.
California Department of Fish and Wildlife (Sacramento), Feb 4, 2022",1/31/2022,4/30/2022,reported,2/16/2022,County,6,California,CA,Humboldt County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57007
57007,6041,"Fishing restrictions extended due to low flows on portions of coastal rivers, streams in Northern California","The California Fish and Game Commission has adopted emergency regulations allowing the California Department of Fish and Wildlife to extend low-flow related fishing restrictions on portions of the Smith, Eel and Russian rivers and a number of other coastal rivers and streams through April 30 if needed to protect runs of salmon and steelhead.
California Department of Fish and Wildlife (Sacramento), Feb 4, 2022",1/31/2022,4/30/2022,reported,2/16/2022,County,6,California,CA,Marin County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57007
57007,6045,"Fishing restrictions extended due to low flows on portions of coastal rivers, streams in Northern California","The California Fish and Game Commission has adopted emergency regulations allowing the California Department of Fish and Wildlife to extend low-flow related fishing restrictions on portions of the Smith, Eel and Russian rivers and a number of other coastal rivers and streams through April 30 if needed to protect runs of salmon and steelhead.
California Department of Fish and Wildlife (Sacramento), Feb 4, 2022",1/31/2022,4/30/2022,reported,2/16/2022,County,6,California,CA,Mendocino County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57007
57007,6097,"Fishing restrictions extended due to low flows on portions of coastal rivers, streams in Northern California","The California Fish and Game Commission has adopted emergency regulations allowing the California Department of Fish and Wildlife to extend low-flow related fishing restrictions on portions of the Smith, Eel and Russian rivers and a number of other coastal rivers and streams through April 30 if needed to protect runs of salmon and steelhead.
California Department of Fish and Wildlife (Sacramento), Feb 4, 2022",1/31/2022,4/30/2022,reported,2/16/2022,County,6,California,CA,Sonoma County,0,0,0,0,0,1,1,0,1,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57007
57000,6093,"Dry winter in Siskiyou County, California hurting winter wheat, leaving reservoirs low","The dry spell has Siskiyou County residents considering watering their lawns in February as it has been weeks since precipitation has fallen. Many reservoirs are quite low. Lake Shasta, for instance, is at 36%, or 54% of normal. Winter grains are struggling with the dry conditions. As dry as it is, surface irrigation in late summer is looking unlikely.
Siskiyou Daily News (Yreka, Calif.), Feb 11, 2022",2/11/2022,3/13/2022,estimated,2/15/2022,County,6,California,CA,Siskiyou County,0,1,0,0,0,1,0,0,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/57000
56989,6059,Emerald Fire in California,"A wildfire sparked in Orange County near Emerald Bay in the early morning hours of Feb. 10. Gusty Santa Ana winds drove the flames, causing several hundred residents to evacuate as 145 acres burned. No homes were lost.
This is the second winter wildfire in the Golden State after a blaze burned in January near Big Sur.
Associated Press News (New York), Feb 10, 2022",2/10/2022,3/12/2022,estimated,2/11/2022,County,6,California,CA,Orange County,0,0,0,0,1,0,0,0,0,0,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56989
56991,6005,Metropolitan Water District of Southern California aiming to buy Northern California water,"The board of the Metropolitan Water District of Southern California instructed its staff to begin negotiating the purchase of up to 100,000 acre-feet of water from the Sacramento Valley.
Metropolitan has purchased water from Northern California in eight of the past 16 years. The water deals can raise hackles in farm country, where water sales will result in fewer cultivated acres and hurt the local economy.
In 2021, Metropolitan tried to buy up to 65,000 acre-feet of water from Northern California, but supplies were too short. Farmers would only sell 5,600 acre-feet, costing Metropolitan $5.3 million.
Metropolitan hopes that there will be more water for sale this year since the State Water Project has already announced allocations of 15%.
The Sacramento Bee (Calif.), Feb 10, 2022",2/10/2022,3/12/2022,estimated,2/11/2022,County,6,California,CA,Amador County,0,1,1,0,0,0,0,1,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56991
56991,6007,Metropolitan Water District of Southern California aiming to buy Northern California water,"The board of the Metropolitan Water District of Southern California instructed its staff to begin negotiating the purchase of up to 100,000 acre-feet of water from the Sacramento Valley.
Metropolitan has purchased water from Northern California in eight of the past 16 years. The water deals can raise hackles in farm country, where water sales will result in fewer cultivated acres and hurt the local economy.
In 2021, Metropolitan tried to buy up to 65,000 acre-feet of water from Northern California, but supplies were too short. Farmers would only sell 5,600 acre-feet, costing Metropolitan $5.3 million.
Metropolitan hopes that there will be more water for sale this year since the State Water Project has already announced allocations of 15%.
The Sacramento Bee (Calif.), Feb 10, 2022",2/10/2022,3/12/2022,estimated,2/11/2022,County,6,California,CA,Butte County,0,1,1,0,0,0,0,1,0,1,1,https://moderator.droughtreporter.unl.edu/RSSfeed/ImpactView/56991
